CURRENT_LAND_VALUE,prediction
1304000.0,1516527.8256795346
1560000.0,1516527.8256795346
1925644.0,1562764.8243121447
520000.0,673869.5443200634
610000.0,639642.203406635
373000.0,639642.203406635
373000.0,635964.4575256013
356000.0,635964.4575256013
331000.0,635964.4575256013
349000.0,635964.4575256013
341000.0,635964.4575256013
342000.0,635964.4575256013
770000.0,728207.283107966
521000.0,728207.283107966
839000.0,759330.6500136157
572000.0,728207.283107966
510000.0,728207.283107966
444000.0,728207.283107966
865000.0,759330.6500136157
625000.0,759330.6500136157
1915000.0,1891235.7304707163
712000.0,728207.283107966
528000.0,728207.283107966
588000.0,728207.283107966
647000.0,728207.283107966
1132000.0,1891235.7304707163
3518000.0,2111663.729903727
1818000.0,914831.5092476972
632000.0,807603.9983461133
764000.0,807603.9983461133
1300000.0,1962472.0867132533
2925000.0,2606400.199999986
2640000.0,2229717.883014246
3518000.0,1738112.5970268957
3518000.0,2165588.3528293045
1581000.0,837099.9717315368
2995000.0,2819209.5009762095
392000.0,1104187.848240946
390000.0,989513.425453305
536000.0,635964.4575256013
458000.0,635964.4575256013
612000.0,635964.4575256013
510000.0,635964.4575256013
596000.0,635964.4575256013
541000.0,635964.4575256013
541000.0,635964.4575256013
517000.0,635964.4575256013
726000.0,635964.4575256013
542000.0,963351.4957630783
1280000.0,776007.9264170779
1835000.0,2061445.286088603
674000.0,849006.5291324105
626000.0,849006.5291324105
608000.0,963680.9519200514
1261000.0,1517176.7262355718
499000.0,744884.5595114281
696000.0,776007.9264170779
444000.0,744884.5595114281
448000.0,1841699.215360292
593000.0,1909301.2213211767
506000.0,1283712.0420562169
512000.0,1283712.0420562169
492000.0,1283712.0420562169
484000.0,1283712.0420562169
597000.0,1909301.2213211767
3508000.0,2886175.592177327
1552000.0,1535521.1226583635
1838000.0,1895859.3675711602
658000.0,849006.5291324105
514000.0,849006.5291324105
550000.0,849006.5291324105
705000.0,849006.5291324105
1208000.0,884562.6748248575
1857000.0,1938729.1198985234
2000000.0,1653752.6936735963
634000.0,728207.283107966
662000.0,728207.283107966
730000.0,728207.283107966
771000.0,759330.6500136157
392000.0,728207.283107966
473000.0,728207.283107966
341000.0,728207.283107966
372000.0,728207.283107966
407000.0,759330.6500136157
1611000.0,1653752.6936735963
535000.0,963680.9519200514
598000.0,776007.9264170779
564000.0,776007.9264170779
623000.0,1314835.4089618665
3101000.0,2177196.1877039666
358000.0,728207.283107966
489000.0,759330.6500136157
407000.0,728207.283107966
402000.0,728207.283107966
470000.0,728207.283107966
422000.0,728207.283107966
472000.0,728207.283107966
443000.0,728207.283107966
788000.0,728207.283107966
502000.0,728207.283107966
451000.0,728207.283107966
2239000.0,947421.388421787
386000.0,1037105.8784450993
628000.0,1037105.8784450993
662000.0,1068229.245350749
311000.0,728207.283107966
445000.0,728207.283107966
704000.0,1068229.245350749
613000.0,1037105.8784450993
1693000.0,1898193.5887291864
1512000.0,1509816.2973314673
588000.0,849006.5291324105
764000.0,759330.6500136157
704000.0,728207.283107966
376000.0,635964.4575256013
570000.0,635964.4575256013
605000.0,635964.4575256013
385000.0,635964.4575256013
558000.0,849006.5291324105
2973000.0,2828167.941970803
471000.0,635964.4575256013
390000.0,635964.4575256013
568000.0,635964.4575256013
464000.0,635964.4575256013
